,city,cd,max_flow,offset,occ_scaler,test_mse,rrse,correlation,test_mse_denorm,rrse_denorm,correlation_denorm
124,Toulouse,0.7785719633102417,0.8431897163391113,0.02568512037396431,2.9755706787109375,0.020824048668146133,0.5687965,0.9666098603756681,40491.2578125,0.5687965,0.966609858515041
125,Bremen,0.7882275581359863,0.8139203190803528,0.02405010350048542,2.9724292755126953,0.004720104392617941,0.22063404,0.9933992616710453,9177.9921875,0.22063404,0.993399262100416
126,Strasbourg,0.7690198421478271,0.7363969087600708,0.033908262848854065,2.969075918197632,0.03692987933754921,0.6311526,0.9399126739572792,71808.1953125,0.6311525,0.9399126706396761
127,London,0.7660152316093445,0.8592481017112732,0.043039608746767044,2.9726016521453857,0.007812106981873512,0.31776118,0.989107337136738,15190.2294921875,0.31776118,0.989107337519501
128,Darmstadt,0.760729968547821,0.8062814474105835,0.031262289732694626,2.9751272201538086,0.004287886433303356,0.22722414,0.9806411913350184,8337.56640625,0.22722414,0.980641191647624
129,Zurich,0.7539097666740417,0.7937737107276917,0.02262517809867859,2.980114459991455,0.012283223681151867,0.36443308,0.9933711752142748,23884.080078125,0.3644331,0.9933711753814172
130,Taipeh,0.8002853393554688,0.8239240646362305,0.026499949395656586,2.975555419921875,0.012272372841835022,0.35631564,0.9919527551689615,23862.978515625,0.35631564,0.9919527554844122
131,Strasbourg,0.7256767749786377,0.6797024607658386,0.026405883952975273,2.980130910873413,0.020746398717164993,0.47306058,0.983772004780086,40340.2734375,0.47306055,0.9837720057554941
132,Taipeh,0.7120123505592346,0.7380532026290894,0.027580153197050095,2.97358775138855,0.018500186502933502,0.43748048,0.9935754740322432,35972.6328125,0.43748048,0.9935754740519488
133,Stuttgart,0.7340147495269775,0.8266469240188599,0.028355948626995087,2.9685068130493164,0.016934996470808983,0.50340664,0.9534993063114469,32929.20703125,0.50340664,0.9534993061865807
134,Bern,0.8250190615653992,0.8177821636199951,0.023445188999176025,2.9698052406311035,0.006609757896512747,0.28090712,0.9905153859024864,12852.3251953125,0.28090712,0.990515386051917
135,Kassel,0.7975081205368042,0.8450500965118408,0.029852084815502167,2.979353666305542,0.004976777825504541,0.26579785,0.9838823067046913,9677.08203125,0.26579782,0.9838823060897972
136,Madrid,0.676520049571991,0.8234702944755554,0.02328510396182537,2.9728968143463135,0.017527570948004723,0.61493397,0.9760534204410908,34081.44140625,0.61493397,0.97605342054102
137,Hamburg,0.7006955742835999,0.6602835655212402,0.027811463922262192,2.9759347438812256,0.023534400388598442,0.5260626,0.9834890517854166,45761.3984375,0.5260626,0.9834890519881113
138,Toronto,0.7110714316368103,0.6226057410240173,0.028225261718034744,2.9774019718170166,0.037419162690639496,0.69517833,0.953505368857602,72759.5859375,0.69517833,0.953505371457732
139,Speyer,0.7669482231140137,0.7948737740516663,0.024656089022755623,2.976543664932251,0.006202429533004761,0.2510604,0.9884896651388152,12060.2958984375,0.2510604,0.9884896648921435
140,Taipeh,0.8397669792175293,0.8495725393295288,0.02496901899576187,2.9784786701202393,0.006151281762868166,0.25226295,0.9906346236051974,11960.8427734375,0.25226292,0.9906346238790238
141,Strasbourg,0.6834406852722168,0.6705980896949768,0.02939198724925518,2.974472999572754,0.044620126485824585,0.6937625,0.9451554196584853,86761.484375,0.6937625,0.9451554187638244
142,Santander,0.7502987384796143,0.82563716173172,0.028177279978990555,2.9723966121673584,0.005860812496393919,0.25155607,0.9895236575954116,11396.0400390625,0.25155604,0.9895236574657442
143,Toronto,0.8506643176078796,0.6711392998695374,0.032875820994377136,2.9757795333862305,0.03864634782075882,0.70648575,0.8938651030934391,75145.78125,0.70648575,0.8938651048971317
